ts,open,high,low,close,n_obs,source,quality,xcheck_spread_bps,xcheck_sources
2023-03-11 09:00:00+00:00,0.9205,0.9205,0.9076,0.90992869,7,chainlink,measured-disputed,78.78689999999966,2
2023-03-11 10:00:00+00:00,0.9124,0.9124,0.90683937,0.91109897,4,chainlink,measured-disputed,274.5896999999997,2
2023-03-11 11:00:00+00:00,0.90840406,0.91017566,0.90441048,0.90965689,8,chainlink,measured-disputed,31.431099999998935,2
2023-03-11 12:00:00+00:00,0.91204131,0.92070691,0.90687439,0.90687439,12,chainlink,measured-disputed,58.74390000000007,2
2023-03-11 13:00:00+00:00,0.91168236,0.913,0.9037,0.913,6,chainlink,measured,14.200000000000879,2
2023-03-11 14:00:00+00:00,0.9154,0.9154,0.9154,0.9154,1,chainlink,measured,13.999999999999568,2
2023-03-11 15:00:00+00:00,0.9177,0.9224,0.9177,0.9224,3,chainlink,measured,17.000000000000348,2
2023-03-11 16:00:00+00:00,0.92486153,0.92747908,0.92486153,0.92747908,2,chainlink,measured-disputed,25.209200000000376,2
2023-03-11 17:00:00+00:00,0.9303,0.94623,0.9303,0.94623,11,chainlink,measured-disputed,37.800000000000054,2
2023-03-11 18:00:00+00:00,0.94873453,0.95226837,0.94525504,0.951,8,chainlink,measured-disputed,30.00000000000003,2
2023-03-11 19:00:00+00:00,0.9535,0.9535,0.9535,0.9535,1,chainlink,measured,12.999999999999678,2
2023-03-11 20:00:00+00:00,0.9561718,0.9819,0.9561718,0.97982655,14,chainlink,measured-disputed,64.96549999999934,2
2023-03-11 21:00:00+00:00,0.97731283,0.97731283,0.9577,0.96038,11,chainlink,measured,14.699999999999713,2
2023-03-11 22:00:00+00:00,0.9579,0.9579,0.9555,0.9555,2,chainlink,measured-disputed,54.8000000000004,2
2023-03-11 23:00:00+00:00,0.95790381,0.97156533,0.95790381,0.96812,7,chainlink,measured,11.200000000000099,2
2023-03-12 00:00:00+00:00,0.96812,0.96812,0.96812,0.96812,0,chainlink,measured,5.800000000000249,2
2023-03-12 01:00:00+00:00,0.9721,0.9805,0.9721,0.97801,5,chainlink,measured-disputed,69.89999999999941,2
2023-03-12 02:00:00+00:00,0.97536349,0.9807,0.97536349,0.97542,5,chainlink,measured-disputed,95.80000000000032,2
2023-03-12 03:00:00+00:00,0.97793,0.9842,0.9771659,0.980248,5,chainlink,measured-disputed,48.519999999999676,2
